Date,Ticker,Close,Change
12/31/1435,CMGCGBW,1.489,0
12/31/1436,CMGCGBW,1.489,0
12/31/1437,CMGCGBW,1.489,0
12/31/1438,CMGCGBW,1.489,0
12/31/1439,CMGCGBW,1.489,0
12/31/1440,CMGCGBW,1.489,0
12/31/1441,CMGCGBW,1.489,0
12/31/1442,CMGCGBW,1.489,0
12/31/1443,CMGCGBW,1.489,0
12/31/1444,CMGCGBW,1.489,0
12/31/1445,CMGCGBW,1.489,0
12/31/1446,CMGCGBW,1.489,0
12/31/1447,CMGCGBW,1.489,0
12/31/1448,CMGCGBW,1.489,0
12/31/1449,CMGCGBW,1.489,0
12/31/1450,CMGCGBW,1.489,0
12/31/1451,CMGCGBW,1.489,0
12/31/1452,CMGCGBW,1.489,0
12/31/1453,CMGCGBW,1.489,0
12/31/1454,CMGCGBW,1.489,0
12/31/1455,CMGCGBW,1.489,0
12/31/1456,CMGCGBW,1.489,0
12/31/1457,CMGCGBW,1.489,0
12/31/1458,CMGCGBW,1.489,0
12/31/1459,CMGCGBW,1.489,0
12/31/1460,CMGCGBW,1.489,0
12/31/1461,CMGCGBW,1.489,0
12/31/1462,CMGCGBW,1.489,0
12/31/1463,CMGCGBW,1.489,0.250503694
12/31/1464,CMGCGBW,1.862,0.079484425
12/31/1465,CMGCGBW,2.01,0
12/31/1466,CMGCGBW,2.01,0
12/31/1467,CMGCGBW,2.01,0
12/31/1468,CMGCGBW,2.01,0
12/31/1469,CMGCGBW,2.01,0
12/31/1470,CMGCGBW,2.01,0
12/31/1471,CMGCGBW,2.01,0
12/31/1472,CMGCGBW,2.01,0
12/31/1473,CMGCGBW,2.01,0
12/31/1474,CMGCGBW,2.01,0
12/31/1475,CMGCGBW,2.01,0
12/31/1476,CMGCGBW,2.01,0
12/31/1477,CMGCGBW,2.01,0
12/31/1478,CMGCGBW,2.01,0
12/31/1479,CMGCGBW,2.01,0
12/31/1480,CMGCGBW,2.01,0
12/31/1481,CMGCGBW,2.01,0
12/31/1482,CMGCGBW,2.01,0
12/31/1483,CMGCGBW,2.01,0
12/31/1484,CMGCGBW,2.01,0
12/31/1485,CMGCGBW,2.01,0
12/31/1486,CMGCGBW,2.01,0
12/31/1487,CMGCGBW,2.01,0
12/31/1488,CMGCGBW,2.01,0
12/31/1489,CMGCGBW,2.01,0
12/31/1490,CMGCGBW,2.01,0
12/31/1491,CMGCGBW,2.01,0
12/31/1492,CMGCGBW,2.01,0
12/31/1493,CMGCGBW,2.01,0
12/31/1494,CMGCGBW,2.01,0
12/31/1495,CMGCGBW,2.01,0
12/31/1496,CMGCGBW,2.01,0
12/31/1497,CMGCGBW,2.01,0
12/31/1498,CMGCGBW,2.01,0
12/31/1499,CMGCGBW,2.01,0
12/31/1500,CMGCGBW,2.01,0
12/31/1501,CMGCGBW,2.01,0
12/31/1502,CMGCGBW,2.01,0
12/31/1503,CMGCGBW,2.01,0
12/31/1504,CMGCGBW,2.01,0
12/31/1505,CMGCGBW,2.01,0
12/31/1506,CMGCGBW,2.01,0
12/31/1507,CMGCGBW,2.01,0
12/31/1508,CMGCGBW,2.01,0
12/31/1509,CMGCGBW,2.01,0
12/31/1510,CMGCGBW,2.01,0
12/31/1511,CMGCGBW,2.01,0
12/31/1512,CMGCGBW,2.01,0
12/31/1513,CMGCGBW,2.01,0
12/31/1514,CMGCGBW,2.01,0
12/31/1515,CMGCGBW,2.01,0
12/31/1516,CMGCGBW,2.01,0
12/31/1517,CMGCGBW,2.01,0
12/31/1518,CMGCGBW,2.01,0
12/31/1519,CMGCGBW,2.01,0
12/31/1520,CMGCGBW,2.01,0
12/31/1521,CMGCGBW,2.01,0
12/31/1522,CMGCGBW,2.01,0
12/31/1523,CMGCGBW,2.01,0
12/31/1524,CMGCGBW,2.01,0
12/31/1525,CMGCGBW,2.01,0.125373134
12/31/1526,CMGCGBW,2.262,0
12/31/1527,CMGCGBW,2.262,0
12/31/1528,CMGCGBW,2.262,0
12/31/1529,CMGCGBW,2.262,0
12/31/1530,CMGCGBW,2.262,0
12/31/1531,CMGCGBW,2.262,0
12/31/1532,CMGCGBW,2.262,0.009725906
12/31/1533,CMGCGBW,2.284,0
12/31/1534,CMGCGBW,2.284,0
12/31/1535,CMGCGBW,2.284,0
12/31/1536,CMGCGBW,2.284,0
12/31/1537,CMGCGBW,2.284,0
12/31/1538,CMGCGBW,2.284,0
12/31/1539,CMGCGBW,2.284,0
12/31/1540,CMGCGBW,2.284,0
12/31/1541,CMGCGBW,2.284,0
12/31/1542,CMGCGBW,2.284,0
12/31/1543,CMGCGBW,2.284,0.096322242
12/31/1544,CMGCGBW,2.504,0.089057508
12/31/1545,CMGCGBW,2.727,0.100110011
12/31/1546,CMGCGBW,3,0
12/31/1547,CMGCGBW,3,0
12/31/1548,CMGCGBW,3,0.030333333
12/31/1549,CMGCGBW,3.091,0
12/31/1550,CMGCGBW,3.091,-0.024263992
12/31/1551,CMGCGBW,3.016,0
12/31/1552,CMGCGBW,3.016,0
12/31/1553,CMGCGBW,3.016,0
12/31/1554,CMGCGBW,3.016,0
12/31/1555,CMGCGBW,3.016,0
12/31/1556,CMGCGBW,3.016,0
12/31/1557,CMGCGBW,3.016,0
12/31/1558,CMGCGBW,3.016,0
12/31/1559,CMGCGBW,3.016,0
12/31/1560,CMGCGBW,3.016,0
12/31/1561,CMGCGBW,3.016,0
12/31/1562,CMGCGBW,3.016,0
12/31/1563,CMGCGBW,3.016,0
12/31/1564,CMGCGBW,3.016,0
12/31/1565,CMGCGBW,3.016,0
12/31/1566,CMGCGBW,3.016,0
12/31/1567,CMGCGBW,3.016,0
12/31/1568,CMGCGBW,3.016,0
12/31/1569,CMGCGBW,3.016,0
12/31/1570,CMGCGBW,3.016,0
12/31/1571,CMGCGBW,3.016,0
12/31/1572,CMGCGBW,3.016,0
12/31/1573,CMGCGBW,3.016,0
12/31/1574,CMGCGBW,3.016,0
12/31/1575,CMGCGBW,3.016,0
12/31/1576,CMGCGBW,3.016,0
12/31/1577,CMGCGBW,3.016,0.004973475
12/31/1578,CMGCGBW,3.031,0
12/31/1579,CMGCGBW,3.031,0
12/31/1580,CMGCGBW,3.031,0
12/31/1581,CMGCGBW,3.031,0
12/31/1582,CMGCGBW,3.031,-0.004948862
12/31/1583,CMGCGBW,3.016,0
12/31/1584,CMGCGBW,3.016,0
12/31/1585,CMGCGBW,3.016,0
12/31/1586,CMGCGBW,3.016,0
12/31/1587,CMGCGBW,3.016,0
12/31/1588,CMGCGBW,3.016,0
12/31/1589,CMGCGBW,3.016,0
12/31/1590,CMGCGBW,3.016,0
12/31/1591,CMGCGBW,3.016,0
12/31/1592,CMGCGBW,3.016,-0.00530504
12/31/1593,CMGCGBW,3,0
12/31/1594,CMGCGBW,3,0
12/31/1595,CMGCGBW,3,0
12/31/1596,CMGCGBW,3,0
12/31/1597,CMGCGBW,3,0
12/31/1598,CMGCGBW,3,0
12/31/1599,CMGCGBW,3,0
12/31/1600,CMGCGBW,3,0.015
12/31/1601,CMGCGBW,3.045,0
12/31/1602,CMGCGBW,3.045,0
12/31/1603,CMGCGBW,3.045,0.110673235
12/31/1604,CMGCGBW,3.382,0
12/31/1605,CMGCGBW,3.382,0
12/31/1606,CMGCGBW,3.382,0
12/31/1607,CMGCGBW,3.382,0
12/31/1608,CMGCGBW,3.382,0
12/31/1609,CMGCGBW,3.382,0
12/31/1610,CMGCGBW,3.382,0.099940863
12/31/1611,CMGCGBW,3.72,-0.000537634
12/31/1612,CMGCGBW,3.718,0
12/31/1613,CMGCGBW,3.718,0
12/31/1614,CMGCGBW,3.718,0
12/31/1615,CMGCGBW,3.718,0
12/31/1616,CMGCGBW,3.718,0
12/31/1617,CMGCGBW,3.718,0
12/31/1618,CMGCGBW,3.718,0.002420656
12/31/1619,CMGCGBW,3.727,0
12/31/1620,CMGCGBW,3.727,0
12/31/1621,CMGCGBW,3.727,0
12/31/1622,CMGCGBW,3.727,0
12/31/1623,CMGCGBW,3.727,0
12/31/1624,CMGCGBW,3.727,0
12/31/1625,CMGCGBW,3.727,0
12/31/1626,CMGCGBW,3.727,0
12/31/1627,CMGCGBW,3.727,0
12/31/1628,CMGCGBW,3.727,0
12/31/1629,CMGCGBW,3.727,0
12/31/1630,CMGCGBW,3.727,0
12/31/1631,CMGCGBW,3.727,0
12/31/1632,CMGCGBW,3.727,0
12/31/1633,CMGCGBW,3.727,0
12/31/1634,CMGCGBW,3.727,0
12/31/1635,CMGCGBW,3.727,0
12/31/1636,CMGCGBW,3.727,0
12/31/1637,CMGCGBW,3.727,0
12/31/1638,CMGCGBW,3.727,0
12/31/1639,CMGCGBW,3.727,0
12/31/1640,CMGCGBW,3.727,0
12/31/1641,CMGCGBW,3.727,0
12/31/1642,CMGCGBW,3.727,0
12/31/1643,CMGCGBW,3.727,0
12/31/1644,CMGCGBW,3.727,0
12/31/1645,CMGCGBW,3.727,0
12/31/1646,CMGCGBW,3.727,0
12/31/1647,CMGCGBW,3.727,0
12/31/1648,CMGCGBW,3.727,0
12/31/1649,CMGCGBW,3.727,0
12/31/1650,CMGCGBW,3.727,0
12/31/1651,CMGCGBW,3.727,0
12/31/1652,CMGCGBW,3.727,0
12/31/1653,CMGCGBW,3.727,0
12/31/1654,CMGCGBW,3.727,0
12/31/1655,CMGCGBW,3.727,0
12/31/1656,CMGCGBW,3.727,0
12/31/1657,CMGCGBW,3.727,0
12/31/1658,CMGCGBW,3.727,0
12/31/1659,CMGCGBW,3.727,0
12/31/1660,CMGCGBW,3.727,0.066809767
12/31/1661,CMGCGBW,3.976,0
12/31/1662,CMGCGBW,3.976,0.017354125
12/31/1663,CMGCGBW,4.045,0
12/31/1664,CMGCGBW,4.045,0
12/31/1665,CMGCGBW,4.045,0
12/31/1666,CMGCGBW,4.045,0
12/31/1667,CMGCGBW,4.045,0
12/31/1668,CMGCGBW,4.045,0
12/31/1669,CMGCGBW,4.045,0
12/31/1670,CMGCGBW,4.045,0
12/31/1671,CMGCGBW,4.045,0
12/31/1672,CMGCGBW,4.045,0
12/31/1673,CMGCGBW,4.045,0
12/31/1674,CMGCGBW,4.045,0
12/31/1675,CMGCGBW,4.045,0
12/31/1676,CMGCGBW,4.045,0
12/31/1677,CMGCGBW,4.045,0
12/31/1678,CMGCGBW,4.045,0
12/31/1679,CMGCGBW,4.045,0
12/31/1680,CMGCGBW,4.045,0
12/31/1681,CMGCGBW,4.045,0
12/31/1682,CMGCGBW,4.045,0
12/31/1683,CMGCGBW,4.045,0
12/31/1684,CMGCGBW,4.045,0
12/31/1685,CMGCGBW,4.045,0
12/31/1686,CMGCGBW,4.045,0
12/31/1687,CMGCGBW,4.045,0
12/31/1688,CMGCGBW,4.045,0
12/31/1689,CMGCGBW,4.045,0
12/31/1690,CMGCGBW,4.045,0
12/31/1691,CMGCGBW,4.045,0
12/31/1692,CMGCGBW,4.045,0
12/31/1693,CMGCGBW,4.045,0
12/31/1694,CMGCGBW,4.045,0
12/31/1695,CMGCGBW,4.045,0.100123609
12/31/1696,CMGCGBW,4.45,0
12/31/1697,CMGCGBW,4.45,0
12/31/1698,CMGCGBW,4.45,-0.022696629
12/31/1699,CMGCGBW,4.349,0
12/31/1700,CMGCGBW,4.349,0
12/31/1701,CMGCGBW,4.349,0
12/31/1702,CMGCGBW,4.349,0
12/31/1703,CMGCGBW,4.349,0
12/31/1704,CMGCGBW,4.349,0
12/31/1705,CMGCGBW,4.349,0
12/31/1706,CMGCGBW,4.349,0
12/31/1707,CMGCGBW,4.349,0
12/31/1708,CMGCGBW,4.349,0
12/31/1709,CMGCGBW,4.349,0
12/31/1710,CMGCGBW,4.349,0
12/31/1711,CMGCGBW,4.349,0
12/31/1712,CMGCGBW,4.349,0
12/31/1713,CMGCGBW,4.349,0
12/31/1714,CMGCGBW,4.349,0
12/31/1715,CMGCGBW,4.349,0
12/31/1716,CMGCGBW,4.349,-0.02322373
12/31/1717,CMGCGBW,4.248,0.013418079
12/31/1718,CMGCGBW,4.305,-0.011614402
12/31/1719,CMGCGBW,4.255,0.012455934
12/31/1720,CMGCGBW,4.308,-0.010213556
12/31/1721,CMGCGBW,4.264,-0.00304878
12/31/1722,CMGCGBW,4.251,-0.08355681
12/31/1723,CMGCGBW,3.8958,0
12/31/1724,CMGCGBW,3.8958,0
12/31/1725,CMGCGBW,3.8958,-0.001052415
12/31/1726,CMGCGBW,3.8917,0
12/31/1727,CMGCGBW,3.8917,0.012847856
12/31/1728,CMGCGBW,3.9417,0
12/31/1729,CMGCGBW,3.9417,-0.010579192
12/31/1730,CMGCGBW,3.9,0
12/31/1731,CMGCGBW,3.9,0.003205128
12/31/1732,CMGCGBW,3.9125,-0.002121406
12/31/1733,CMGCGBW,3.9042,0.001050151
12/31/1734,CMGCGBW,3.9083,0
12/31/1735,CMGCGBW,3.9083,-0.002123685
12/31/1736,CMGCGBW,3.9,0
12/31/1737,CMGCGBW,3.9,0
12/31/1738,CMGCGBW,3.9,-0.001076923
12/31/1739,CMGCGBW,3.8958,0
12/31/1740,CMGCGBW,3.8958,0.002156168
12/31/1741,CMGCGBW,3.9042,0.005327596
12/31/1742,CMGCGBW,3.925,0.001070064
12/31/1743,CMGCGBW,3.9292,0.008475008
12/31/1744,CMGCGBW,3.9625,-0.016832808
12/31/1745,CMGCGBW,3.8958,0
12/31/1746,CMGCGBW,3.8958,0.001078084
12/31/1747,CMGCGBW,3.9,-0.002128205
12/31/1748,CMGCGBW,3.8917,0
12/31/1749,CMGCGBW,3.8917,0
12/31/1750,CMGCGBW,3.8917,0
12/31/1751,CMGCGBW,3.8917,0.005344708
12/31/1752,CMGCGBW,3.9125,0.002121406
12/31/1753,CMGCGBW,3.9208,-0.007421955
12/31/1754,CMGCGBW,3.8917,0.001053524
12/31/1755,CMGCGBW,3.8958,-0.001052415
12/31/1756,CMGCGBW,3.8917,0.001053524
12/31/1757,CMGCGBW,3.8958,0.019251502
12/31/1758,CMGCGBW,3.9708,-0.007328498
12/31/1759,CMGCGBW,3.9417,0
12/31/1760,CMGCGBW,3.9417,0.00210569
12/31/1761,CMGCGBW,3.95,0.017924051
12/31/1762,CMGCGBW,4.0208,-0.026934938
12/31/1763,CMGCGBW,3.9125,-0.003194888
12/31/1764,CMGCGBW,3.9,0.003205128
12/31/1765,CMGCGBW,3.9125,0.012779553
12/31/1766,CMGCGBW,3.9625,-0.007369085
12/31/1767,CMGCGBW,3.9333,0.01166959
12/31/1768,CMGCGBW,3.9792,0.009424005
12/31/1769,CMGCGBW,4.0167,-0.019717679
12/31/1770,CMGCGBW,3.9375,0.028571429
12/31/1771,CMGCGBW,4.05,-0.037037037
12/31/1772,CMGCGBW,3.9,-0.003205128
12/31/1773,CMGCGBW,3.8875,-0.002135048
12/31/1774,CMGCGBW,3.8792,0
12/31/1775,CMGCGBW,3.8792,0
12/31/1776,CMGCGBW,3.8792,0
12/31/1777,CMGCGBW,3.8792,0
12/31/1778,CMGCGBW,3.8792,-0.001082697
12/31/1779,CMGCGBW,3.875,0
12/31/1780,CMGCGBW,3.875,0
12/31/1781,CMGCGBW,3.875,0.003225806
12/31/1782,CMGCGBW,3.8875,0.003215434
12/31/1783,CMGCGBW,3.9,-0.002128205
12/31/1784,CMGCGBW,3.8917,-0.004291184
12/31/1785,CMGCGBW,3.875,0
12/31/1786,CMGCGBW,3.875,0
12/31/1787,CMGCGBW,3.875,0
12/31/1788,CMGCGBW,3.875,0
12/31/1789,CMGCGBW,3.875,0
12/31/1790,CMGCGBW,3.875,0
12/31/1791,CMGCGBW,3.875,0
12/31/1792,CMGCGBW,3.875,0
12/31/1793,CMGCGBW,3.875,0
12/31/1794,CMGCGBW,3.875,0
12/31/1795,CMGCGBW,3.875,0
12/31/1796,CMGCGBW,3.875,0.004903226
12/31/1797,CMGCGBW,3.894,-0.001540832
12/31/1798,CMGCGBW,3.888,0
12/31/1799,CMGCGBW,3.888,0.028806584
12/31/1800,CMGCGBW,4,0
12/31/1801,CMGCGBW,4,0
12/31/1802,CMGCGBW,4,0
12/31/1803,CMGCGBW,4,0
12/31/1804,CMGCGBW,4,0
12/31/1805,CMGCGBW,4,0
12/31/1806,CMGCGBW,4,0
12/31/1807,CMGCGBW,4,0
12/31/1808,CMGCGBW,4,0
12/31/1809,CMGCGBW,4,0.05625
12/31/1810,CMGCGBW,4.225,0.159763314
12/31/1811,CMGCGBW,4.9,0.091836735
12/31/1812,CMGCGBW,5.35,0.028037383
12/31/1813,CMGCGBW,5.5,-0.227272727
12/31/1814,CMGCGBW,4.25,-0.023529412
12/31/1815,CMGCGBW,4.15,-0.054216867
12/31/1816,CMGCGBW,3.925,0.006369427
12/31/1817,CMGCGBW,3.95,0.03164557
12/31/1818,CMGCGBW,4.075,-0.036809816
12/31/1819,CMGCGBW,3.925,-0.007898089
12/31/1820,CMGCGBW,3.894,0
12/31/1821,CMGCGBW,3.894,-0.004879301
12/31/1822,CMGCGBW,3.875,0
12/31/1823,CMGCGBW,3.875,0.003354839
12/31/1824,CMGCGBW,3.888,-0.003343621
12/31/1825,CMGCGBW,3.875,0
12/31/1826,CMGCGBW,3.875,0
12/31/1827,CMGCGBW,3.875,0.003354839
12/31/1828,CMGCGBW,3.888,0
12/31/1829,CMGCGBW,3.888,0
12/31/1830,CMGCGBW,3.888,0.00154321
12/31/1831,CMGCGBW,3.894,-0.001540832
12/31/1832,CMGCGBW,3.888,0
12/31/1833,CMGCGBW,3.888,0
12/31/1834,CMGCGBW,3.888,0
12/31/1835,CMGCGBW,3.888,0
12/31/1836,CMGCGBW,3.888,0
12/31/1837,CMGCGBW,3.888,0.00154321
12/31/1838,CMGCGBW,3.894,-0.001540832
12/31/1839,CMGCGBW,3.888,0
12/31/1840,CMGCGBW,3.888,0
12/31/1841,CMGCGBW,3.888,0
12/31/1842,CMGCGBW,3.888,0
12/31/1843,CMGCGBW,3.888,0
12/31/1844,CMGCGBW,3.888,0
12/31/1845,CMGCGBW,3.888,0
12/31/1846,CMGCGBW,3.888,0
12/31/1847,CMGCGBW,3.888,0
12/31/1848,CMGCGBW,3.888,0
12/31/1849,CMGCGBW,3.888,0
12/31/1850,CMGCGBW,3.888,0
12/31/1851,CMGCGBW,3.888,0
12/31/1852,CMGCGBW,3.888,0
12/31/1853,CMGCGBW,3.888,0
12/31/1854,CMGCGBW,3.888,0
12/31/1855,CMGCGBW,3.888,0
12/31/1856,CMGCGBW,3.888,0
12/31/1857,CMGCGBW,3.888,0
12/31/1858,CMGCGBW,3.888,0
12/31/1859,CMGCGBW,3.888,0
12/31/1860,CMGCGBW,3.888,0
12/31/1861,CMGCGBW,3.888,0
12/31/1862,CMGCGBW,3.888,0.000771605
12/31/1863,CMGCGBW,3.891,-0.000257003
12/31/1864,CMGCGBW,3.89,-0.000514139
12/31/1865,CMGCGBW,3.888,0
12/31/1866,CMGCGBW,3.888,0
12/31/1867,CMGCGBW,3.888,0
12/31/1868,CMGCGBW,3.888,0.000257202
12/31/1869,CMGCGBW,3.889,-0.000257136
12/31/1870,CMGCGBW,3.888,0
12/31/1871,CMGCGBW,3.888,0
12/31/1872,CMGCGBW,3.888,0
12/31/1873,CMGCGBW,3.888,0.000514403
12/31/1874,CMGCGBW,3.89,0.000257069
12/31/1875,CMGCGBW,3.891,-0.00077101
12/31/1876,CMGCGBW,3.888,0
12/31/1877,CMGCGBW,3.888,0
12/31/1878,CMGCGBW,3.888,0.000514403
12/31/1879,CMGCGBW,3.89,0.000257069
12/31/1880,CMGCGBW,3.891,-0.000514007
12/31/1881,CMGCGBW,3.889,0.000257136
12/31/1882,CMGCGBW,3.89,-0.000514139
12/31/1883,CMGCGBW,3.888,0
12/31/1884,CMGCGBW,3.888,0.001028807
12/31/1885,CMGCGBW,3.892,-0.001027749
12/31/1886,CMGCGBW,3.888,0
12/31/1887,CMGCGBW,3.888,0.000514403
12/31/1888,CMGCGBW,3.89,0
12/31/1889,CMGCGBW,3.89,0
12/31/1890,CMGCGBW,3.89,0.001542416
12/31/1891,CMGCGBW,3.896,0.000513347
12/31/1892,CMGCGBW,3.898,0.000256542
12/31/1893,CMGCGBW,3.899,-0.002821236
12/31/1894,CMGCGBW,3.888,0
12/31/1895,CMGCGBW,3.888,0.001800412
